Image file-/home/jovyan/data/cifar10/0_cat.png;  Answer: Elephant
Image file-/home/jovyan/data/cifar10/134_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1350_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1351_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1352_bird.png;  Answer: Chair
Image file-/home/jovyan/data/cifar10/1353_cat.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/1354_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1355_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1356_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1357_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1358_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1359_truck.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/135_bird.png;  Answer: Duck
Image file-/home/jovyan/data/cifar10/1360_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1361_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1362_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1363_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1364_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1365_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/1366_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1367_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1368_cat.png;  Answer: Face
Image file-/home/jovyan/data/cifar10/1369_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/136_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1370_truck.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/1371_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1372_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1373_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1374_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1375_deer.png;  Answer: Bison
Image file-/home/jovyan/data/cifar10/1376_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1377_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1378_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1379_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/137_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1380_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1381_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1382_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1383_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/1384_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1385_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1386_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1387_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1388_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1389_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/138_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1390_frog.png;  Answer: Toad
Image file-/home/jovyan/data/cifar10/1391_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1392_bird.png;  Answer: Gorilla
Image file-/home/jovyan/data/cifar10/1393_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1394_frog.png;  Answer: Tube
Image file-/home/jovyan/data/cifar10/1395_cat.png;  Answer: snake
Image file-/home/jovyan/data/cifar10/1396_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1397_airplane.png;  Answer: jet fighter
Image file-/home/jovyan/data/cifar10/1398_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1399_bird.png;  Answer: Turkey
Image file-/home/jovyan/data/cifar10/139_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/13_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1400_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1401_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1402_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1403_frog.png;  Answer: Bowl
Image file-/home/jovyan/data/cifar10/1404_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1405_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1406_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1407_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1408_automobile.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1409_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/140_frog.png;  Answer: Squirrel
Image file-/home/jovyan/data/cifar10/1410_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1411_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1412_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1413_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/1414_automobile.png;  Answer: Cars
Image file-/home/jovyan/data/cifar10/1415_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1416_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1417_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1418_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1419_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/141_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1420_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1421_frog.png;  Answer: none
Image file-/home/jovyan/data/cifar10/1422_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1423_deer.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1424_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1425_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1426_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1427_truck.png;  Answer: Fire truck
Image file-/home/jovyan/data/cifar10/1428_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1429_frog.png;  Answer: Lizard
Image file-/home/jovyan/data/cifar10/142_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1430_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/1431_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1432_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1433_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1434_airplane.png;  Answer: Glider
Image file-/home/jovyan/data/cifar10/1435_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1436_frog.png;  Answer: Toad
Image file-/home/jovyan/data/cifar10/1437_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1438_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1439_truck.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/143_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1440_airplane.png;  Answer: Rocket
Image file-/home/jovyan/data/cifar10/1441_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1442_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1443_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1444_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1445_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1446_airplane.png;  Answer: Jet
Image file-/home/jovyan/data/cifar10/1447_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1448_deer.png;  Answer: Giraffe
Image file-/home/jovyan/data/cifar10/1449_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/144_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1450_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1451_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1452_frog.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/1453_dog.png;  Answer: none
Image file-/home/jovyan/data/cifar10/1454_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1455_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1456_bird.png;  Answer: Rooster
Image file-/home/jovyan/data/cifar10/1457_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1458_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1459_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/145_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1460_frog.png;  Answer: Toad
Image file-/home/jovyan/data/cifar10/1461_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/1462_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1463_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/1464_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1465_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1466_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1467_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1468_cat.png;  Answer: Cloud
Image file-/home/jovyan/data/cifar10/1469_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/146_frog.png;  Answer: Toad
Image file-/home/jovyan/data/cifar10/1470_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1471_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1472_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1473_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1474_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1475_truck.png;  Answer: Fire Truck
Image file-/home/jovyan/data/cifar10/1476_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1477_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1478_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1479_bird.png;  Answer: Ostriches
Image file-/home/jovyan/data/cifar10/147_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1480_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1481_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1482_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1483_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1484_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1485_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/1486_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1487_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1488_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1489_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/148_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1490_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1491_deer.png;  Answer: Fawn
Image file-/home/jovyan/data/cifar10/1492_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1493_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1494_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1495_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/1496_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1497_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1498_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1499_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/149_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/14_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1500_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1501_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1502_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1503_deer.png;  Answer: Hand
Image file-/home/jovyan/data/cifar10/1504_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1505_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/1506_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1507_bird.png;  Answer: Crane
Image file-/home/jovyan/data/cifar10/1508_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1509_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/150_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/1510_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1511_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1512_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1513_frog.png;  Answer: bear
Image file-/home/jovyan/data/cifar10/1514_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/1515_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/1516_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1517_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1518_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1519_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/151_truck.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/1520_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1521_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1522_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1523_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/1524_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1525_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1526_deer.png;  Answer: Fawn
Image file-/home/jovyan/data/cifar10/1527_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/1528_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1529_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/152_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1530_cat.png;  Answer: cat 
Image file-/home/jovyan/data/cifar10/1531_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1532_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1533_deer.png;  Answer: Buffalo
Image file-/home/jovyan/data/cifar10/1534_deer.png;  Answer: Moose
Image file-/home/jovyan/data/cifar10/1535_deer.png;  Answer: moose
Image file-/home/jovyan/data/cifar10/1536_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/1537_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1538_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1539_bird.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/153_airplane.png;  Answer: Man
Image file-/home/jovyan/data/cifar10/1540_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1541_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/1542_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/1543_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1544_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/1545_automobile.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1546_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1547_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1548_dog.png;  Answer: Person
Image file-/home/jovyan/data/cifar10/1549_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/154_airplane.png;  Answer: Jet Fighter
Image file-/home/jovyan/data/cifar10/1550_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1551_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1552_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1553_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1554_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1555_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/1556_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/1557_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1558_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1559_dog.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/155_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/1560_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/1561_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1562_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1563_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1564_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1565_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/1566_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1567_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1568_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/1569_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/156_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1570_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1571_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1572_frog.png;  Answer: Motorcycle
Image file-/home/jovyan/data/cifar10/1573_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/1574_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/1575_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/1576_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1577_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1578_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1579_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/157_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/1580_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/1581_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1582_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/1583_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1584_horse.png;  Answer: Man
Image file-/home/jovyan/data/cifar10/1585_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/1586_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/1587_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/1588_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1589_frog.png;  Answer: Chicken
Image file-/home/jovyan/data/cifar10/158_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1590_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1591_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/1592_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/1593_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1594_cat.png;  Answer: Wolf
Image file-/home/jovyan/data/cifar10/1595_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1596_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/1597_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/1598_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/1599_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/159_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/15_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/1600_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/1601_truck.png;  Answer: Fire truck
Image file-/home/jovyan/data/cifar10/1602_horse.png;  Answer: Horse
